strategy,nframes,ablation,index,instance_id,video_path,question,gold,model_output,extracted,correct,frame_indices,f2c_scales,error,pred_file,duration,task_type
uniform,4,none,852,,videos/p_-ocKiob4w.mp4,"How many different types of sports equipment were demonstrated in detail by the people in the video?
A. 3.
B. 4.
C. 5.
D. 2.",b,The correct answer is D.,d,0,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,853,,videos/p_-ocKiob4w.mp4,"Which training exercise was not demonstrated in the video?
A. Tricep dips.
B. Push-ups.
C. Pull-ups.
D. Box jumps.",c,The correct answer is B. Push-ups.,b,0,,,,gemma4it_vmme_uniform4.json,short,Action Recognition
uniform,4,none,854,,videos/p_-ocKiob4w.mp4,"What is the subsequent move demonstrated in the video after completing the demonstration of box jumps?
A. Step ups.
B. Single leg squats.
C. Calf raises.
D. Tricep dips.",a,The correct answer is A.,a,1,,,,gemma4it_vmme_uniform4.json,short,Action Recognition
uniform,4,none,855,,videos/5kmnEgBSCfg.mp4,"How many sets of jumps did the two men do in total at the beginning of the video?
A. 3.
B. 6.
C. 4.
D. 5.",d,The correct answer is B.,b,0,,,,gemma4it_vmme_uniform4.json,short,Counting Problem
uniform,4,none,856,,videos/5kmnEgBSCfg.mp4,"What is the primary item that the two men in the video utilize for their workout?
A. Dumbbel.
B. Black bench.
C. Black sofa.
D. Black iron plate.",b,"The primary item that the two men in the video utilize for their workout is a black bench.

B",b,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,857,,videos/5kmnEgBSCfg.mp4,"Who is the main speaker during the latter half of the video?
A. Man wearing white top and white shorts.
B. Man wearing orange top and black shorts.
C. Man wearing white shirt and blue shorts.
D. Man wearing red shirt and black shorts.",c,The correct answer is C.,c,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,858,,videos/UcL6WlcyBcI.mp4,"What is the main ability to compete in the game in the video?
A. Reaction speed.
B. Physical strength.
C. Strategic planning.
D. Teamwork.",a,The correct answer is A. Reaction speed.,a,1,,,,gemma4it_vmme_uniform4.json,short,Object Reasoning
uniform,4,none,859,,videos/UcL6WlcyBcI.mp4,"Which part of their body do they not need to touch during the movement prior to grabbing the conical object?
A. Knees.
B. Head.
C. Foot.
D. Buttocks.",d,The correct answer is B.,b,0,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,860,,videos/UcL6WlcyBcI.mp4,"Who won the game in the group closest to the camera in the final game?
A. The man wearing a gray top and black shorts.
B. The woman wearing a gray top and black shorts.
C. The man wearing a blue shirt and black shorts.
D. The woman wearing a white shirt and black shorts.",b,"Based on the visual information provided in the video sequence:

In the final game shown (around 01:09), the group closest to the camera is competing in a relay-style race. The woman wearing the **gray top and black shorts** (on the right side of the frame) is shown crossing the finish line/completing her portion of the movement first or most prominently in the final sequence of the competition.

B",b,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,861,,videos/j7vUGiA-uIE.mp4,"What were the movements of the individuals in the video during the competition process?
A. Lie flat.
B. Half squat.
C. Plank.
D. Stand.",c,The correct answer is A.,a,0,,,,gemma4it_vmme_uniform4.json,short,Action Recognition
uniform,4,none,862,,videos/j7vUGiA-uIE.mp4,"Where does the participant need to place his/her hand during the game in the video?
A. Inside the circle.
B. Outside the circle.
C. On the edge of the circle.
D. Not mentioned.",a,The correct answer is A.,a,1,,,,gemma4it_vmme_uniform4.json,short,Spatial Perception
uniform,4,none,863,,videos/j7vUGiA-uIE.mp4,"Who is the last to reach the finish line at the end of the video?
A. The man in red tops and blue shorts.
B. The woman wearing a black top and black shorts.
C. The man in black tops and blue shorts.
D. The woman in pink blouse and black trousers.",d,The correct answer is D.,d,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,864,,videos/SFmocFLXg0Y.mp4,"How many squats did the lady in the video do?
A. 3.
B. 4.
C. 2.
D. 5.",b,The correct answer is C.,c,0,,,,gemma4it_vmme_uniform4.json,short,Counting Problem
uniform,4,none,865,,videos/SFmocFLXg0Y.mp4,"What was the exercise demonstrated after the squatting exercise in the video?
A. Push-ups.
B. Plank.
C. Step-ups.
D. Pull-ups.",c,The correct answer is C.,c,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,866,,videos/SFmocFLXg0Y.mp4,"How long does the video recommend performing the third introduced move at the beginning?
A. 5-15 seconds.
B. 10-20 seconds.
C. 5-15 minutes.
D. 10-20 minutes.",a,"Based on the video, the instructor introduces the third move and specifies a duration of 5-15 seconds.

A",a,1,,,,gemma4it_vmme_uniform4.json,short,Temporal Perception
uniform,4,none,867,,videos/IRDp5HcZyVA.mp4,"How many people are on each team in the video?
A. 6.
B. 4.
C. 5.
D. 3.",d,The correct answer is B.,b,0,,,,gemma4it_vmme_uniform4.json,short,Counting Problem
uniform,4,none,868,,videos/IRDp5HcZyVA.mp4,"Which team won the last game in the video?
A. The team playing with green cloth.
B. The team playing with red cloth.
C. The match between the two teams ended in a draw.
D. It is not mentioned in this video.",b,The correct answer is D. It is not mentioned in this video.,d,0,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,869,,videos/IRDp5HcZyVA.mp4,"What game are they playing in the video?
A. Connect Four.
B. Gomoku.
C. TIC TAC TOE.
D. It is unable to determine.",c,The correct answer is C. TIC TAC TOE.,c,1,,,,gemma4it_vmme_uniform4.json,short,Action Recognition
uniform,4,none,870,,videos/nVtTVt9csBc.mp4,"What's the main content of this video?
A. City tourism film.
B. City transport guide.
C. City job market promotion.
D. City tourism services ad.",d,"The provided images do not contain enough information to determine the main content of the video. The images show a person's feet in boots, a person's face, and a black screen. None of these images provide context for a city tourism film, transport guide, job market promotion, or tourism services ad.

However, based on the options provided and the typical nature of such questions, if this is a specific video you are referring to, please provide more context. Without further information, it is impossible to select a correct answer.",,0,,,,gemma4it_vmme_uniform4.json,short,Information Synopsis
uniform,4,none,871,,videos/nVtTVt9csBc.mp4,"Which mode of transportation is not shown in the video?
A. Train.
B. Bike.
C. Car.
D. Airplane.",b,"The correct answer is C. Car.

Wait, let me re-examine the images.
- Image 1 (00:00) shows a person's feet on a ground covered in leaves.
- Image 2 (00:30) shows the interior of a **car** (steering wheel, dashboard, and seat).
- Image 3 (01:01) shows a woman smiling.
- Image 4 (01:32) is a black screen.

Since a **car** is clearly shown in the second image, and the question asks which mode of",c,0,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,872,,videos/nVtTVt9csBc.mp4,"Which color dress is the woman wearing, who is in the video and is also wearing brown heels?
A. Black.
B. Yellow.
C. White.
D. Green.",c,"The woman in the video is wearing a black dress.

A",a,0,,,,gemma4it_vmme_uniform4.json,short,Attribute Perception
uniform,4,none,873,,videos/DoFmXBjRGmk.mp4,"What mode of transportation does the male protagonist use to get home from work according to the video?
A. Riding an electric scooter.
B. Driving a car.
C. Cycling.
D. Riding an electric bike.",a,"Based on the video provided, there is no information about the male protagonist's mode of transportation to get home from work. The video only shows him in a cafe/restaurant setting and playing a video game.

Therefore, none of the options (A, B, C, or D) can be confirmed from the footage.",d,0,,,,gemma4it_vmme_uniform4.json,short,Action Recognition
uniform,4,none,874,,videos/DoFmXBjRGmk.mp4,"What is the job of the male protagonist in the video?
A. Reporter.
B. Host.
C. Writer.
D. Programmer.",d,The correct answer is B.,b,0,,,,gemma4it_vmme_uniform4.json,short,Object Reasoning
uniform,4,none,875,,videos/DoFmXBjRGmk.mp4,"Which was the duration of the male protagonist's morning work in the video?
A. Three hours.
B. Two hours and forty-five minutes.
C. Four hours.
D. Three hours and forty-five minutes.",b,"Based on the video provided, the male protagonist's morning work duration is not explicitly stated or shown. The video shows a man playing a video game in a cafe/lounge setting, and the text ""9:00 - самое время для завтрака"" (9:00 - the best time for breakfast) appears at the end. There is no information regarding a ""morning work"" duration.

However, if this is a trick question based on the timestamps provided in the prompt (00:00, 00:34, 01:08, 01:42), the",,0,,,,gemma4it_vmme_uniform4.json,short,OCR Problems
uniform,4,none,876,,videos/PYZSjin_Pe8.mp4,"Which player scored the final goal of the match in the video?
A. Singapore Number 5 Player.
B. Singapore Number 10 Player.
C. China Number 7 Player.
D. China Number 9 Player.",a,"The final goal of the match was scored by the China Number 9 Player.

D",d,0,,,,gemma4it_vmme_uniform4.json,short,Action Recognition
uniform,4,none,877,,videos/PYZSjin_Pe8.mp4,"Based on the video, how did China score their goals in the match?
A. Number nine scored a hat-trick.
B. Number seven scored a double.
C. Number three scored from a penalty.
D. Number fifteen scored with a header.",b,"Based on the video, the correct answer is B.",b,1,,,,gemma4it_vmme_uniform4.json,short,Action Recognition
uniform,4,none,878,,videos/PYZSjin_Pe8.mp4,"How did the team wearing green perform in the game shown in the video compared to their game against the team in red that took place 10 years ago?
A. China replicated the previous 6:1 victory with a similar scoreline.
B. The match ended in a high-scoring draw, showing defensive vulnerabilities compared to the past.
C. China struggled to match their past performance, ending the game in a 2-2 draw.
D. China demonstrated the same dominant 'crushing victory' as they did a decade ago.",c,The correct answer is C.,c,1,,,,gemma4it_vmme_uniform4.json,short,Object Reasoning
uniform,4,none,879,,videos/nbOXpuv7K4Q.mp4,"According to the video, how does the magician demonstrate his skill with a Rubik's Cube?
A. He performs sleight of hand tricks with the cube, making it disappear and reappear.
B. He throws the scrambled Rubik's Cube into the air, and it immediately restores itself upon catching it.
C. He recites a spell over the cube, causing it to change colors in an instant.
D. He uses a special device to manipulate the cube's movements without touching it.",b,"Based on the video provided, the magician demonstrates his skill by throwing the scrambled Rubik's Cube into the air, and it immediately restores itself upon catching it.

B",b,1,,,,gemma4it_vmme_uniform4.json,short,Action Recognition
uniform,4,none,880,,videos/nbOXpuv7K4Q.mp4,"Based on the visual cues provided by the video, where did not the magician perform his magic?
A. On the street.
B. In a church.
C. In a hospital.
D. On a small boat on the lake.",c,"Based on the visual cues provided in the video, the magician performs his magic on the street.

A",a,0,,,,gemma4it_vmme_uniform4.json,short,Spatial Perception
uniform,4,none,881,,videos/nbOXpuv7K4Q.mp4,"What clothes does the performer wear during the spider magic act?
A. A blue denim jacket.
B. A red velvet cape.
C. A sequined vest.
D. A black top hat.",a,I cannot answer this question because the provided images do not show a spider magic act or a performer wearing any of the described items.,,0,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,882,,videos/Lv7cYKTYE2g.mp4,"What color is Ms. Milani's boss' clothing in the video?
A. Grey.
B. Blue.
C. Purple.
D. Green.",d,The correct answer is B.,b,0,,,,gemma4it_vmme_uniform4.json,short,Attribute Perception
uniform,4,none,883,,videos/Lv7cYKTYE2g.mp4,"What is the primary difference between Arbeitslosengeld and Bürgergeld, as depicted in the video?
A. The application process.
B. The duration of benefits.
C. The eligibility requirements.
D. The amount of money provided.",d,"Based on the visual progression in the video:

1.  At **00:25**, the character is shown with a document labeled **""Arbeitslosengeld""** (Unemployment Benefit), which is typically a temporary benefit for those who have worked.
2.  At **00:50**, the text **""SEHR LANGE""** (Very Long) appears, indicating a long duration.
3.  At **01:16**, the term **""Bürgergeld""** (Citizen's Benefit) is introduced, associated with a long-term situation (",b,0,,,,gemma4it_vmme_uniform4.json,short,Object Reasoning
uniform,4,none,884,,videos/Lv7cYKTYE2g.mp4,"What is the overall message of the video?
A. Finding a new job is easy with the help of Arbeitslosengeld.
B. Bürgergeld is the best solution for long-term unemployment.
C. The German government provides financial assistance to those in need.
D. Unemployment is a major problem in Germany.",c,The correct answer is C.,c,1,,,,gemma4it_vmme_uniform4.json,short,Information Synopsis
uniform,4,none,885,,videos/bHt0Riqz0qo.mp4,"Which animal is the man's pet depicted in the video?
A. Pig.
B. Turtle.
C. Crocodile.
D. Dog.",c,The correct answer is D.,d,0,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,886,,videos/bHt0Riqz0qo.mp4,"Which of the statements is not in the video?
A. The man sleeps with his pet.
B. The man helps his pet brush its teeth.
C. The man walks with his pet.
D. Kids ride on the pet.",a,The correct answer is B.,b,0,,,,gemma4it_vmme_uniform4.json,short,Action Recognition
uniform,4,none,887,,videos/bHt0Riqz0qo.mp4,"What is the temperament of the pet in the video?
A. Irascible.
B. Shy.
C. Impatient.
D. Mild.",d,The correct answer is D.,d,1,,,,gemma4it_vmme_uniform4.json,short,Action Reasoning
uniform,4,none,888,,videos/AIs3LoU4JUo.mp4,"What is the man eating in the video?
A. Wonton.
B. Dumpling.
C. Steak.
D. Tempura.",a,"The man is eating wonton.

A",a,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,889,,videos/AIs3LoU4JUo.mp4,"According to the video, which of the following is typically used as the filling in wontons?
A. Mutton.
B. Beef.
C. Shrimp meat.
D. Pork.",c,"Based on the video, the correct answer is C.",c,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,890,,videos/AIs3LoU4JUo.mp4,"How does the man feel about the food?
A. Sweet.
B. Bland.
C. Disgusting.
D. Delicious.",d,"The man's expression and the subtitle ""有些像微甜又不是"" (It's somewhat like it's slightly sweet, but not quite) suggest he is unsure or finding the flavor profile confusing rather than clearly delicious or disgusting. However, based on the context of a food review show where he is tasting a dish, and the specific nuance of ""slightly sweet but not quite,"" it implies the flavor is not hitting the mark perfectly.

Looking at the options provided:
A. Sweet (He says it's *almost* sweet, but not quite).
B. Bland (Not explicitly stated).
C.",c,0,,,,gemma4it_vmme_uniform4.json,short,Action Reasoning
uniform,4,none,891,,videos/4ZK-m01XSQ8.mp4,"Which track athlete knocked down the railing first in the video?
A. Track No. 2.
B. Track No. 8.
C. Track No. 3.
D. Track No. 7.",b,"Based on the video, the athlete in Track No. 8 knocked down the railing first.

B",b,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
